aib_administrative,aib_administrative_duration,aib_bouncerates,aib_browser,aib_exitrates,importsequencenumber,aib_informational,aib_informational_duration,aib_month,aib_name,aib_onlineshopperintentionid,aib_operatingsystems,aib_pagevalues,aib_productrelated,aib_productrelated_duration,aib_region,aib_revenue,aib_specialday,statuscode,statecode,timezoneruleversionnumber,aib_traffictype,utcconversiontimezonecode,versionnumber,aib_visitortype,aib_weekend,owningbusinessunit
0,0,0.02,4,0.04,7,0,0,May,Customer9094,3256214a-cc7d-ea11-a837-000d3af9a8e2,2,0,40,1090.57,1,FALSE,0,Active,Active,,6,,5364982,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,98.5,0.02,2,0.04,7,0,0,Dec,Customer9093,3056214a-cc7d-ea11-a837-000d3af9a8e2,2,0,27,702.33,7,FALSE,0,Active,Active,,2,,5364981,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,1,0.04,7,0,0,May,Customer9092,2e56214a-cc7d-ea11-a837-000d3af9a8e2,1,0,5,309,1,FALSE,0,Active,Active,,2,,5364980,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,51.67,0.01,2,0.01,7,0,0,May,Customer9091,2c56214a-cc7d-ea11-a837-000d3af9a8e2,2,38.2,35,1977.05,1,FALSE,0,Active,Active,,2,,5364979,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,35.2,0.01,2,0.04,7,2,98.8,Sep,Customer9090,2a56214a-cc7d-ea11-a837-000d3af9a8e2,2,0,84,8365.6,5,FALSE,0,Active,Active,,1,,5364978,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Mar,Customer9089,2856214a-cc7d-ea11-a837-000d3af9a8e2,2,0,6,25,1,FALSE,0,Active,Active,,2,,5364977,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,113.75,0.01,1,0.02,7,1,28.5,Dec,Customer9088,2656214a-cc7d-ea11-a837-000d3af9a8e2,1,0,15,1047,3,TRUE,0,Active,Active,,2,,5364976,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.16,2,0.18,7,0,0,Nov,Customer9087,2456214a-cc7d-ea11-a837-000d3af9a8e2,3,0,5,720.5,2,FALSE,0,Active,Active,,13,,5364975,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,152.88,0,2,0.01,7,2,81,May,Customer9086,2256214a-cc7d-ea11-a837-000d3af9a8e2,3,21.02,46,2295.18,4,FALSE,0.2,Active,Active,,1,,5364974,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,95.6,0.01,1,0.03,7,0,0,Jul,Customer9085,2056214a-cc7d-ea11-a837-000d3af9a8e2,1,0,10,337.1,9,FALSE,0,Active,Active,,3,,5364973,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,May,Customer9084,1e56214a-cc7d-ea11-a837-000d3af9a8e2,2,44.39,11,500,3,TRUE,0,Active,Active,,2,,5364972,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
14,352.11,0.01,2,0.02,7,2,759,Nov,Customer9083,1c56214a-cc7d-ea11-a837-000d3af9a8e2,3,9.64,64,3660.34,3,TRUE,0,Active,Active,,2,,5364971,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.07,3,0.08,7,0,0,May,Customer9082,1a56214a-cc7d-ea11-a837-000d3af9a8e2,3,0,20,724.13,3,FALSE,0.6,Active,Active,,4,,5364970,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,23.2,0,2,0.01,7,0,0,Aug,Customer9081,1856214a-cc7d-ea11-a837-000d3af9a8e2,2,14.22,24,704.57,2,FALSE,0,Active,Active,,1,,5364969,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Nov,Customer9080,1656214a-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,7,FALSE,0,Active,Active,,10,,5364968,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,267.5,0.09,6,0.09,7,0,0,Sep,Customer9079,1456214a-cc7d-ea11-a837-000d3af9a8e2,4,0,4,8,4,FALSE,0,Active,Active,,13,,5364967,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,180,0.01,2,0.04,7,3,258,May,Customer9078,1256214a-cc7d-ea11-a837-000d3af9a8e2,2,0,61,5233.59,4,FALSE,0,Active,Active,,4,,5364966,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.04,1,0.08,7,1,14,May,Customer9077,1056214a-cc7d-ea11-a837-000d3af9a8e2,1,0,34,3900.43,1,FALSE,0.6,Active,Active,,4,,5364965,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,134,0,4,0.01,7,0,0,Nov,Customer9076,0e56214a-cc7d-ea11-a837-000d3af9a8e2,2,0,15,284.1,8,FALSE,0,Active,Active,,2,,5364964,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
14,184.16,0,2,0.01,7,7,360.17,Dec,Customer9075,0c56214a-cc7d-ea11-a837-000d3af9a8e2,3,2.14,127,3418.7,4,FALSE,0,Active,Active,,2,,5364963,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,4,0.2,7,0,0,June,Customer9074,0a56214a-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,3,FALSE,0,Active,Active,,4,,5364962,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,17,0.02,2,0.04,7,0,0,May,Customer9073,0856214a-cc7d-ea11-a837-000d3af9a8e2,2,0,13,174,3,FALSE,0.2,Active,Active,,3,,5364961,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,1,0.03,7,0,0,Nov,Customer9072,0656214a-cc7d-ea11-a837-000d3af9a8e2,1,0,28,728.98,3,FALSE,0,Active,Active,,2,,5364960,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.06,2,0.08,7,0,0,May,Customer9071,0456214a-cc7d-ea11-a837-000d3af9a8e2,3,0,27,406,1,FALSE,0.6,Active,Active,,3,,5364959,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Nov,Customer9070,0256214a-cc7d-ea11-a837-000d3af9a8e2,8,0,12,749.75,1,FALSE,0,Active,Active,,10,,5364958,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,47.4,0.03,2,0.05,7,0,0,Aug,Customer9069,0056214a-cc7d-ea11-a837-000d3af9a8e2,3,0,21,961.52,4,FALSE,0,Active,Active,,4,,5364957,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,14,0.01,2,0.02,7,1,19,May,Customer9068,fe55214a-cc7d-ea11-a837-000d3af9a8e2,2,8.93,49,1527.58,9,TRUE,0,Active,Active,,3,,5364956,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,92.57,0,10,0.04,7,1,793.8,Jul,Customer9067,fc55214a-cc7d-ea11-a837-000d3af9a8e2,2,27.31,38,2436.61,1,FALSE,0,Active,Active,,2,,5364955,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,3.5,0,2,0.01,7,0,0,Nov,Customer9066,fa55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,49,663.53,3,FALSE,0,Active,Active,,2,,5364954,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,2,0.1,7,0,0,Mar,Customer9065,f855214a-cc7d-ea11-a837-000d3af9a8e2,2,0,4,331,1,FALSE,0,Active,Active,,1,,5364953,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Nov,Customer9064,f655214a-cc7d-ea11-a837-000d3af9a8e2,2,0,84,4894.85,3,TRUE,0,Active,Active,,1,,5364952,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.1,7,0,0,Dec,Customer9063,f455214a-cc7d-ea11-a837-000d3af9a8e2,4,0,2,442.5,4,FALSE,0,Active,Active,,3,,5364951,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,2,0.08,7,0,0,May,Customer9062,f255214a-cc7d-ea11-a837-000d3af9a8e2,3,0,12,293.5,1,FALSE,0.6,Active,Active,,13,,5364950,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.1,7,0,0,Feb,Customer9061,f055214a-cc7d-ea11-a837-000d3af9a8e2,2,0,2,37,2,FALSE,0.8,Active,Active,,3,,5364949,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.04,2,0.05,7,0,0,Oct,Customer9060,ee55214a-cc7d-ea11-a837-000d3af9a8e2,3,0,5,116.67,1,FALSE,0,Active,Active,,3,,5364948,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,31.5,0,2,0.04,7,0,0,Mar,Customer9059,ec55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,13,956.5,1,FALSE,0,Active,Active,,13,,5364947,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,35.75,0,2,0.01,7,0,0,May,Customer9058,ea55214a-cc7d-ea11-a837-000d3af9a8e2,2,10.07,22,679.5,8,FALSE,0,Active,Active,,3,,5364946,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,200.5,0,2,0.01,7,0,0,May,Customer9057,e855214a-cc7d-ea11-a837-000d3af9a8e2,2,28.16,49,837.42,1,TRUE,0,Active,Active,,3,,5364945,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,135.15,0.01,2,0.02,7,0,0,Sep,Customer9056,e655214a-cc7d-ea11-a837-000d3af9a8e2,3,0,52,1199.23,3,FALSE,0,Active,Active,,13,,5364944,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Nov,Customer9055,e455214a-cc7d-ea11-a837-000d3af9a8e2,1,0,2,0,1,FALSE,0,Active,Active,,1,,5364943,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.04,7,0,0,Mar,Customer9054,e255214a-cc7d-ea11-a837-000d3af9a8e2,1,0,5,236,6,FALSE,0,Active,Active,,1,,5364942,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,120.7,0,2,0.02,7,0,0,Oct,Customer9053,e055214a-cc7d-ea11-a837-000d3af9a8e2,2,0,5,74.4,4,FALSE,0,Active,Active,,5,,5364941,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.04,7,2,5,Jul,Customer9052,de55214a-cc7d-ea11-a837-000d3af9a8e2,3,0,5,122.4,2,FALSE,0,Active,Active,,4,,5364940,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Mar,Customer9051,dc55214a-cc7d-ea11-a837-000d3af9a8e2,3,0,24,917.08,1,FALSE,0,Active,Active,,1,,5364939,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,6,0.05,7,0,0,Feb,Customer9050,da55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,4,63,1,FALSE,0.2,Active,Active,,3,,5364938,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,1,0.1,7,0,0,Feb,Customer9049,d855214a-cc7d-ea11-a837-000d3af9a8e2,1,0,4,76,1,FALSE,0,Active,Active,,3,,5364937,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.06,7,0,0,May,Customer9048,d655214a-cc7d-ea11-a837-000d3af9a8e2,3,0,20,301.5,1,FALSE,0.8,Active,Active,,3,,5364936,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Nov,Customer9047,d455214a-cc7d-ea11-a837-000d3af9a8e2,3,0,15,729,1,FALSE,0,Active,Active,,8,,5364935,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,204.4,0,2,0.03,7,0,0,Nov,Customer9046,d255214a-cc7d-ea11-a837-000d3af9a8e2,2,0,4,117,6,FALSE,0,Active,Active,,2,,5364934,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,39,0,4,0.01,7,0,0,Nov,Customer9045,d055214a-cc7d-ea11-a837-000d3af9a8e2,2,0,13,137,3,TRUE,0,Active,Active,,2,,5364933,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Mar,Customer9044,ce55214a-cc7d-ea11-a837-000d3af9a8e2,3,0,40,1530.25,1,FALSE,0,Active,Active,,2,,5364932,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,50,0.01,1,0.02,7,5,248.75,Dec,Customer9043,cc55214a-cc7d-ea11-a837-000d3af9a8e2,1,0,39,1034.31,1,FALSE,0,Active,Active,,2,,5364931,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,29.2,0.02,1,0.03,7,0,0,June,Customer9042,ca55214a-cc7d-ea11-a837-000d3af9a8e2,1,24.13,17,652.57,6,TRUE,0,Active,Active,,3,,5364930,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,47,0.02,2,0.02,7,1,0,Nov,Customer9041,c855214a-cc7d-ea11-a837-000d3af9a8e2,3,0,20,738.91,1,FALSE,0,Active,Active,,2,,5364929,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,132,0,2,0.01,7,1,23,May,Customer9040,c655214a-cc7d-ea11-a837-000d3af9a8e2,2,0,24,1614.23,1,FALSE,0,Active,Active,,4,,5364928,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,39.5,0.04,1,0.06,7,0,0,Dec,Customer9039,c455214a-cc7d-ea11-a837-000d3af9a8e2,1,0,28,986.93,3,FALSE,0,Active,Active,,2,,5364927,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,3,0.03,7,0,0,May,Customer9038,c255214a-cc7d-ea11-a837-000d3af9a8e2,3,0,13,739.83,1,FALSE,0,Active,Active,,3,,5364926,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,110,0,2,0.02,7,0,0,May,Customer9037,c055214a-cc7d-ea11-a837-000d3af9a8e2,1,17.95,21,884.33,5,FALSE,0,Active,Active,,2,,5364925,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.04,2,0.07,7,0,0,May,Customer9036,be55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,80,1987.53,1,FALSE,0.8,Active,Active,,6,,5364924,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
11,213.97,0.02,2,0.02,7,4,92.3,Nov,Customer9035,bc55214a-cc7d-ea11-a837-000d3af9a8e2,1,5.66,86,3908.03,7,FALSE,0,Active,Active,,1,,5364923,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,145.1,0,5,0.03,7,6,2166.5,Dec,Customer9034,ba55214a-cc7d-ea11-a837-000d3af9a8e2,4,10.9,14,1805.42,1,FALSE,0,Active,Active,,2,,5364922,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,51.5,0,2,0.02,7,0,0,Dec,Customer9033,b855214a-cc7d-ea11-a837-000d3af9a8e2,2,0,12,549.25,2,FALSE,0,Active,Active,,2,,5364921,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,2,0.07,7,0,0,Jul,Customer9032,b655214a-cc7d-ea11-a837-000d3af9a8e2,2,0,12,146.13,1,FALSE,0,Active,Active,,1,,5364920,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,234.17,0,2,0.01,7,0,0,Nov,Customer9031,b455214a-cc7d-ea11-a837-000d3af9a8e2,2,61.2,24,1589.58,2,TRUE,0,Active,Active,,10,,5364919,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,1,0.05,7,0,0,May,Customer9030,b255214a-cc7d-ea11-a837-000d3af9a8e2,1,0,19,837.37,3,FALSE,1,Active,Active,,3,,5364918,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,567.36,0,2,0.01,7,1,122,May,Customer9029,b055214a-cc7d-ea11-a837-000d3af9a8e2,2,6.21,41,2504.7,1,FALSE,0,Active,Active,,2,,5364917,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Dec,Customer9028,ae55214a-cc7d-ea11-a837-000d3af9a8e2,2,128.83,17,1040.1,5,TRUE,0,Active,Active,,2,,5364916,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,5,0.04,7,0,0,Dec,Customer9027,ac55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,8,833.75,1,FALSE,0,Active,Active,,3,,5364915,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Oct,Customer9026,aa55214a-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,1,FALSE,0,Active,Active,,1,,5364914,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.05,7,4,14,Nov,Customer9025,a855214a-cc7d-ea11-a837-000d3af9a8e2,3,0,8,284.7,7,TRUE,0,Active,Active,,2,,5364913,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.13,7,0,0,Aug,Customer9024,a655214a-cc7d-ea11-a837-000d3af9a8e2,3,0,3,335,3,FALSE,0,Active,Active,,4,,5364912,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,440.58,0,2,0.02,7,0,0,Dec,Customer9023,a455214a-cc7d-ea11-a837-000d3af9a8e2,2,14.74,48,1777.7,1,FALSE,0,Active,Active,,2,,5364911,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.05,7,0,0,Mar,Customer9022,a255214a-cc7d-ea11-a837-000d3af9a8e2,3,0,8,144,7,FALSE,0,Active,Active,,3,,5364910,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,May,Customer9021,a055214a-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,3,FALSE,0.8,Active,Active,,1,,5364909,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
14,228.75,0,2,0.01,7,6,121.58,Nov,Customer9020,9e55214a-cc7d-ea11-a837-000d3af9a8e2,2,0.07,336,12166.69,7,TRUE,0,Active,Active,,2,,5364908,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,64.5,0,2,0.02,7,1,0,Nov,Customer9019,9c55214a-cc7d-ea11-a837-000d3af9a8e2,2,5.77,97,2696.11,1,TRUE,0,Active,Active,,13,,5364907,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,83.17,0.01,2,0.05,7,0,0,Jul,Customer9018,9a55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,18,585.57,2,FALSE,0,Active,Active,,13,,5364906,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,21.5,0,2,0,7,2,323,May,Customer9017,9855214a-cc7d-ea11-a837-000d3af9a8e2,2,0,14,836.83,8,FALSE,0,Active,Active,,2,,5364905,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Mar,Customer9016,9655214a-cc7d-ea11-a837-000d3af9a8e2,1,0,3,0,3,FALSE,0,Active,Active,,1,,5364904,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.05,7,0,0,Aug,Customer9015,9455214a-cc7d-ea11-a837-000d3af9a8e2,2,0,23,798.3,5,FALSE,0,Active,Active,,1,,5364903,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,3,0.2,7,0,0,Mar,Customer9014,9255214a-cc7d-ea11-a837-000d3af9a8e2,3,0,1,0,5,FALSE,0,Active,Active,,2,,5364902,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.07,2,0.1,7,0,0,Nov,Customer9013,9055214a-cc7d-ea11-a837-000d3af9a8e2,3,0,3,65.5,1,FALSE,0,Active,Active,,13,,5364901,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,35.5,0.01,2,0.02,7,0,0,Dec,Customer9012,8e55214a-cc7d-ea11-a837-000d3af9a8e2,4,18.25,29,3296.65,9,FALSE,0,Active,Active,,8,,5364900,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Dec,Customer9011,8c55214a-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,4,FALSE,0,Active,Active,,1,,5364899,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.07,7,0,0,Mar,Customer9010,8a55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,12,166,1,FALSE,0,Active,Active,,1,,5364898,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.02,7,0,0,Dec,Customer9009,8855214a-cc7d-ea11-a837-000d3af9a8e2,2,0,37,854.55,6,FALSE,0,Active,Active,,3,,5364897,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.01,7,0,0,Mar,Customer9008,8655214a-cc7d-ea11-a837-000d3af9a8e2,1,11.99,27,694.3,1,TRUE,0,Active,Active,,2,,5364896,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,51,0.01,2,0.01,7,0,0,May,Customer9007,8455214a-cc7d-ea11-a837-000d3af9a8e2,2,0,26,536,1,FALSE,0,Active,Active,,4,,5364895,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.04,7,0,0,May,Customer9006,8255214a-cc7d-ea11-a837-000d3af9a8e2,2,0,5,277,6,FALSE,0,Active,Active,,13,,5364894,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,2,0.07,7,2,62.33,May,Customer9005,8055214a-cc7d-ea11-a837-000d3af9a8e2,2,0,34,1122.27,4,FALSE,0.8,Active,Active,,6,,5364893,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,228,0,1,0,7,5,89.33,Mar,Customer9004,7e55214a-cc7d-ea11-a837-000d3af9a8e2,1,0,18,513.47,3,FALSE,0,Active,Active,,3,,5364892,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,59,0,4,0.01,7,0,0,Mar,Customer9003,7c55214a-cc7d-ea11-a837-000d3af9a8e2,2,0,29,527.21,1,FALSE,0,Active,Active,,6,,5364891,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,1,0.05,7,0,0,Nov,Customer9002,7a55214a-cc7d-ea11-a837-000d3af9a8e2,1,0,4,478.03,3,FALSE,0,Active,Active,,2,,5364890,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.04,7,0,0,Nov,Customer9001,7855214a-cc7d-ea11-a837-000d3af9a8e2,3,0,11,580.25,1,FALSE,0,Active,Active,,2,,5364889,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,102,0,2,0.03,7,0,0,May,Customer9000,7655214a-cc7d-ea11-a837-000d3af9a8e2,2,0,13,177.5,4,FALSE,0,Active,Active,,3,,5364888,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,May,Customer8999,7455214a-cc7d-ea11-a837-000d3af9a8e2,2,0,23,363.5,2,FALSE,0.8,Active,Active,,1,,5364887,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,64.5,0,2,0.01,7,0,0,Nov,Customer8998,7255214a-cc7d-ea11-a837-000d3af9a8e2,2,111.26,32,1443.64,1,TRUE,0,Active,Active,,2,,5364886,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,34.2,0.02,2,0.03,7,0,0,Sep,Customer8997,7055214a-cc7d-ea11-a837-000d3af9a8e2,3,27.65,27,809.69,4,FALSE,0,Active,Active,,13,,5364885,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0,7,1,29.5,Nov,Customer8996,6e55214a-cc7d-ea11-a837-000d3af9a8e2,3,0,7,103.52,8,FALSE,0,Active,Active,,1,,5364884,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,28.58,0.01,2,0.03,7,0,0,Jul,Customer8995,6c55214a-cc7d-ea11-a837-000d3af9a8e2,3,0,45,649.86,6,FALSE,0,Active,Active,,5,,5364883,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,94.23,0,2,0.01,7,2,72,Aug,Customer8994,6a55214a-cc7d-ea11-a837-000d3af9a8e2,2,0.27,145,2935.26,2,FALSE,0,Active,Active,,1,,5364882,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,1,0.09,7,0,0,Nov,Customer8993,6855214a-cc7d-ea11-a837-000d3af9a8e2,1,0,7,155.5,2,FALSE,0,Active,Active,,3,,5364881,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,94,0.01,2,0.01,7,0,0,Dec,Customer8992,6655214a-cc7d-ea11-a837-000d3af9a8e2,2,0,54,1210.92,3,FALSE,0,Active,Active,,1,,5364880,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,24.5,0.02,5,0.03,7,0,0,Mar,Customer8991,6455214a-cc7d-ea11-a837-000d3af9a8e2,2,0,22,353.17,1,FALSE,0,Active,Active,,3,,5364879,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Jul,Customer8990,6255214a-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,4,FALSE,0,Active,Active,,13,,5364878,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,12,0,1,0.04,7,0,0,May,Customer8989,6055214a-cc7d-ea11-a837-000d3af9a8e2,1,0,13,510,2,FALSE,1,Active,Active,,3,,5364877,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
